Date,Store Name,Product_1,Product_2,Product_3,Product_4,Product_5,Product_6
2022-08-04,Store_C,144,198,140,35,17,39
2022-08-05,Store_C,103,143,78,35,71,11
2022-08-06,Store_C,230,113,54,14,25,27
2022-08-07,Store_C,225,49,84,47,14,37
2022-08-08,Store_C,228,125,91,26,8,24
2022-08-09,Store_C,236,67,137,31,15,5
2022-08-10,Store_C,243,90,114,21,36,36
2022-08-11,Store_C,179,161,46,43,72,6
2022-08-12,Store_C,163,177,61,50,24,2
2022-08-13,Store_C,265,196,57,51,41,48
2022-08-14,Store_C,59,186,79,31,35,23
2022-08-15,Store_C,59,159,41,79,35,5
2022-08-16,Store_C,151,82,120,84,30,11
2022-08-17,Store_C,56,64,101,43,48,45
2022-08-18,Store_C,150,140,141,48,55,3
2022-08-19,Store_C,209,166,74,70,50,27
2022-08-20,Store_C,156,194,146,24,70,20
2022-08-21,Store_C,293,69,121,33,44,25
2022-08-22,Store_C,89,183,33,97,25,27
2022-08-23,Store_C,230,82,123,70,10,36
2022-08-24,Store_C,227,147,118,38,11,16
2022-08-25,Store_C,191,53,77,15,65,43
2022-08-26,Store_C,243,123,110,84,34,29
2022-08-27,Store_C,81,36,120,69,13,38
2022-08-28,Store_C,104,136,90,70,59,27
2022-08-29,Store_C,206,135,84,70,74,7
2022-08-30,Store_C,253,62,85,59,17,46
2022-08-31,Store_C,121,85,141,22,76,28
2022-09-01,Store_C,276,95,20,74,20,38
2022-09-02,Store_C,273,52,99,18,30,28
2022-09-03,Store_C,79,68,34,69,35,14
2022-09-04,Store_C,89,185,118,96,45,31
2022-09-05,Store_C,79,144,37,17,79,3
2022-09-06,Store_C,58,41,141,44,60,15
2022-09-07,Store_C,179,90,43,67,15,5
2022-09-08,Store_C,294,33,49,44,30,42
2022-09-09,Store_C,79,46,42,98,33,43
2022-09-10,Store_C,212,146,143,80,15,38
2022-09-11,Store_C,247,97,23,92,29,1
2022-09-12,Store_C,88,40,105,67,46,8
2022-09-13,Store_C,144,34,37,44,73,20
2022-09-14,Store_C,256,78,44,98,70,18
2022-09-15,Store_C,197,198,116,20,28,19
2022-09-16,Store_C,189,45,58,52,35,6
2022-09-17,Store_C,140,50,116,22,19,15
2022-09-18,Store_C,209,175,30,16,34,11
2022-09-19,Store_C,94,135,55,80,17,28
2022-09-20,Store_C,286,171,94,21,37,37
2022-09-21,Store_C,121,197,98,43,18,32
2022-09-22,Store_C,259,168,51,16,10,48
2022-09-23,Store_C,189,154,111,39,75,43
2022-09-24,Store_C,217,68,74,37,53,19
2022-09-25,Store_C,60,158,79,48,16,18
2022-09-26,Store_C,241,95,42,69,37,34
2022-09-27,Store_C,85,59,42,33,66,25
2022-09-28,Store_C,251,175,51,38,70,17
2022-09-29,Store_C,265,167,138,30,35,10
2022-09-30,Store_C,69,152,48,67,46,8
2022-10-01,Store_C,277,118,73,29,71,20
2022-10-02,Store_C,71,135,60,17,56,34
2022-10-03,Store_C,262,107,96,31,61,2
2022-10-04,Store_C,213,66,79,92,18,29
2022-10-05,Store_C,250,156,149,16,77,28
2022-10-06,Store_C,97,66,146,83,70,37
2022-10-07,Store_C,175,135,50,59,27,23
2022-10-08,Store_C,210,111,83,63,70,2
2022-10-09,Store_C,80,88,80,13,7,42
2022-10-10,Store_C,196,69,146,70,25,44
2022-10-11,Store_C,222,106,54,32,48,0
2022-10-12,Store_C,128,112,72,32,54,44
2022-10-13,Store_C,232,148,27,59,29,10
2022-10-14,Store_C,89,127,140,50,39,21
2022-10-15,Store_C,219,138,34,31,28,16
2022-10-16,Store_C,108,112,53,78,37,39
2022-10-17,Store_C,149,129,40,28,68,33
2022-10-18,Store_C,164,169,101,74,37,12
2022-10-19,Store_C,151,105,135,19,41,30
2022-10-20,Store_C,143,129,22,51,41,17
2022-10-21,Store_C,223,103,149,60,62,18
2022-10-22,Store_C,184,63,54,19,23,12
2022-10-23,Store_C,199,199,132,12,54,23
2022-10-24,Store_C,263,166,82,64,30,26
2022-10-25,Store_C,105,191,45,73,69,8
2022-10-26,Store_C,268,89,23,71,13,38
2022-10-27,Store_C,62,174,115,79,27,30
2022-10-28,Store_C,120,136,36,25,27,19
2022-10-29,Store_C,50,123,48,85,45,8
2022-10-30,Store_C,50,106,139,41,46,9
2022-10-31,Store_C,51,91,136,70,26,4
2022-11-01,Store_C,59,177,97,79,43,39
2022-11-02,Store_C,265,31,37,83,69,30
2022-11-03,Store_C,188,143,94,37,42,31
2022-11-04,Store_C,125,160,112,67,53,22
2022-11-05,Store_C,266,169,143,38,77,45
2022-11-06,Store_C,100,35,124,96,58,32
2022-11-07,Store_C,270,64,50,90,74,0
2022-11-08,Store_C,230,43,30,54,6,38
2022-11-09,Store_C,196,170,66,14,47,5
2022-11-10,Store_C,73,55,135,29,6,19
2022-11-11,Store_C,133,65,38,50,26,32
2022-11-12,Store_C,130,58,68,54,31,46
2022-11-13,Store_C,296,81,119,12,65,49
2022-11-14,Store_C,176,73,100,64,78,25
2022-11-15,Store_C,55,45,114,27,51,0
2022-11-16,Store_C,209,179,46,22,55,10
2022-11-17,Store_C,249,34,22,50,36,25
2022-11-18,Store_C,171,195,90,50,9,28
2022-11-19,Store_C,187,94,136,87,19,18
2022-11-20,Store_C,132,78,24,16,31,31
2022-11-21,Store_C,220,56,104,28,32,9
2022-11-22,Store_C,222,193,102,64,64,12
2022-11-23,Store_C,286,163,93,80,24,10
2022-11-24,Store_C,98,160,121,20,21,9
2022-11-25,Store_C,68,181,41,99,21,0
2022-11-26,Store_C,280,52,94,48,75,47
2022-11-27,Store_C,240,105,83,69,41,15
2022-11-28,Store_C,124,146,130,45,52,2
2022-11-29,Store_C,102,38,30,64,20,33
2022-11-30,Store_C,145,43,127,78,10,23
2022-12-01,Store_C,150,42,20,95,61,17
2022-12-02,Store_C,227,107,59,67,18,25
2022-12-03,Store_C,114,158,111,93,19,44
2022-12-04,Store_C,210,100,22,96,67,34
2022-12-05,Store_C,59,146,32,25,61,23
2022-12-06,Store_C,285,49,75,29,70,41
2022-12-07,Store_C,251,128,121,83,71,22
2022-12-08,Store_C,293,106,90,19,71,38
2022-12-09,Store_C,214,32,40,75,47,26
2022-12-10,Store_C,208,82,20,58,11,33
2022-12-11,Store_C,94,75,113,47,76,34
2022-12-12,Store_C,175,125,67,48,13,18
2022-12-13,Store_C,113,32,60,17,18,21
2022-12-14,Store_C,129,125,43,82,61,42
2022-12-15,Store_C,56,57,96,10,16,49
2022-12-16,Store_C,193,133,43,97,18,27
2022-12-17,Store_C,228,191,56,46,13,15
2022-12-18,Store_C,158,114,51,60,43,15
2022-12-19,Store_C,137,125,82,82,45,19
2022-12-20,Store_C,135,154,109,44,5,12
2022-12-21,Store_C,160,37,24,21,39,37
2022-12-22,Store_C,143,137,143,82,57,34
2022-12-23,Store_C,59,33,74,40,5,30
2022-12-24,Store_C,271,119,73,53,70,32
2022-12-25,Store_C,204,36,59,51,65,36
2022-12-26,Store_C,53,64,120,10,31,44
2022-12-27,Store_C,104,95,45,10,19,29
2022-12-28,Store_C,201,144,148,29,60,38
2022-12-29,Store_C,291,183,61,59,60,23
2022-12-30,Store_C,53,67,105,83,6,44
2022-12-31,Store_C,263,131,59,17,78,48
2023-01-01,Store_C,295,186,100,72,26,1
2023-01-02,Store_C,169,69,99,69,34,8
2023-01-03,Store_C,97,146,114,69,14,19
2023-01-04,Store_C,56,35,124,93,54,13
2023-01-05,Store_C,133,188,71,73,60,22
2023-01-06,Store_C,149,42,93,35,69,7
2023-01-07,Store_C,202,132,148,49,68,7
2023-01-08,Store_C,65,91,37,28,30,35
2023-01-09,Store_C,52,157,146,49,26,26
2023-01-10,Store_C,295,148,116,41,45,9
2023-01-11,Store_C,166,71,140,67,19,11
2023-01-12,Store_C,63,115,127,10,45,6
2023-01-13,Store_C,112,125,21,12,24,13
2023-01-14,Store_C,89,36,20,43,16,49
2023-01-15,Store_C,193,68,110,26,17,48
2023-01-16,Store_C,286,70,54,67,78,12
2023-01-17,Store_C,58,57,96,70,48,0
2023-01-18,Store_C,236,58,35,78,56,13
2023-01-19,Store_C,221,128,147,99,10,13
2023-01-20,Store_C,56,142,73,82,29,1
2023-01-21,Store_C,206,43,113,90,78,13
2023-01-22,Store_C,134,41,147,16,79,49
2023-01-23,Store_C,161,140,81,90,50,0
2023-01-24,Store_C,281,133,31,73,55,5
2023-01-25,Store_C,236,80,91,51,72,21
2023-01-26,Store_C,137,92,68,15,41,5
2023-01-27,Store_C,168,60,23,19,31,39
2023-01-28,Store_C,68,80,41,33,30,25
2023-01-29,Store_C,237,61,70,69,71,40
2023-01-30,Store_C,69,55,32,41,55,40
2023-01-31,Store_C,127,40,110,39,5,2
2023-02-01,Store_C,271,56,125,52,28,33
2023-02-02,Store_C,121,53,122,77,32,37
2023-02-03,Store_C,180,55,40,80,52,12
2023-02-04,Store_C,233,112,61,60,76,7
2023-02-05,Store_C,186,91,98,99,56,0
2023-02-06,Store_C,242,37,30,95,74,24
2023-02-07,Store_C,171,54,77,52,64,47
2023-02-08,Store_C,153,115,134,25,54,29
2023-02-09,Store_C,118,69,85,27,30,26
2023-02-10,Store_C,282,111,34,44,20,18
2023-02-11,Store_C,182,156,41,83,51,22
2023-02-12,Store_C,231,119,82,87,28,42
2023-02-13,Store_C,111,55,40,82,47,32
2023-02-14,Store_C,246,150,137,72,53,6
2023-02-15,Store_C,201,112,107,98,66,19
2023-02-16,Store_C,135,191,43,48,26,2
2023-02-17,Store_C,288,83,71,19,36,38
2023-02-18,Store_C,56,54,51,88,23,30
2023-02-19,Store_C,167,69,24,28,39,40
2023-02-20,Store_C,177,149,111,98,20,45
2023-02-21,Store_C,191,181,35,84,44,35
2023-02-22,Store_C,131,85,20,35,24,5
2023-02-23,Store_C,170,110,20,67,24,13
2023-02-24,Store_C,212,70,62,19,21,7
2023-02-25,Store_C,239,141,119,86,22,19
2023-02-26,Store_C,217,58,105,85,37,14
2023-02-27,Store_C,264,170,65,67,25,4
2023-02-28,Store_C,121,142,30,55,39,17
2023-03-01,Store_C,216,185,112,53,6,20
2023-03-02,Store_C,177,34,148,95,56,40
2023-03-03,Store_C,260,198,51,61,22,13
2023-03-04,Store_C,156,156,68,10,52,40
2023-03-05,Store_C,180,157,67,71,76,26
2023-03-06,Store_C,222,54,110,96,28,11
2023-03-07,Store_C,126,36,143,11,54,32
2023-03-08,Store_C,258,48,61,59,75,40
2023-03-09,Store_C,173,90,77,97,64,7
2023-03-10,Store_C,172,176,21,47,38,25
2023-03-11,Store_C,98,125,60,60,63,9
2023-03-12,Store_C,178,45,83,52,38,38
2023-03-13,Store_C,85,36,70,55,74,44
2023-03-14,Store_C,252,40,58,93,51,31
2023-03-15,Store_C,233,54,24,18,72,46
2023-03-16,Store_C,148,147,85,88,40,33
2023-03-17,Store_C,68,57,135,54,51,26
2023-03-18,Store_C,169,102,128,90,77,2
2023-03-19,Store_C,208,121,21,68,76,5
2023-03-20,Store_C,148,148,54,72,58,14
2023-03-21,Store_C,88,194,73,27,78,32
2023-03-22,Store_C,181,39,37,66,64,8
2023-03-23,Store_C,174,129,48,71,26,23
2023-03-24,Store_C,145,68,106,89,31,27
2023-03-25,Store_C,266,161,77,58,22,1
2023-03-26,Store_C,203,32,41,63,77,2
2023-03-27,Store_C,220,75,58,86,71,47
2023-03-28,Store_C,288,44,33,52,27,28
2023-03-29,Store_C,53,147,123,55,11,37
2023-03-30,Store_C,242,45,124,53,13,0
2023-03-31,Store_C,239,143,66,46,74,10
2023-04-01,Store_C,172,147,90,44,75,11
2023-04-02,Store_C,125,134,115,28,63,12
2023-04-03,Store_C,226,113,116,80,38,8
2023-04-04,Store_C,293,85,136,57,6,30
2023-04-05,Store_C,239,45,74,70,11,22
2023-04-06,Store_C,201,86,35,45,73,20
2023-04-07,Store_C,199,134,55,96,54,45
2023-04-08,Store_C,296,52,73,23,11,46
2023-04-09,Store_C,198,81,148,41,64,18
2023-04-10,Store_C,59,101,26,43,22,36
2023-04-11,Store_C,226,43,22,66,20,32
2023-04-12,Store_C,222,78,138,80,10,21
2023-04-13,Store_C,193,160,139,72,38,42
2023-04-14,Store_C,243,45,28,97,27,42
2023-04-15,Store_C,284,32,137,74,13,32
2023-04-16,Store_C,226,47,76,27,16,7
2023-04-17,Store_C,291,76,116,10,46,25
2023-04-18,Store_C,152,119,80,66,30,44
2023-04-19,Store_C,187,90,69,14,40,9
2023-04-20,Store_C,53,137,86,69,51,26
2023-04-21,Store_C,297,170,70,47,63,40
2023-04-22,Store_C,206,152,29,70,5,2
2023-04-23,Store_C,272,190,141,12,18,26
2023-04-24,Store_C,66,44,50,29,16,47
2023-04-25,Store_C,256,120,116,91,74,46
2023-04-26,Store_C,247,106,104,48,16,36
2023-04-27,Store_C,257,52,33,41,49,15
2023-04-28,Store_C,113,117,32,20,5,45
2023-04-29,Store_C,178,176,102,37,32,25
2023-04-30,Store_C,257,73,32,90,40,33
2023-05-01,Store_C,80,197,133,26,32,41
2023-05-02,Store_C,260,70,28,74,73,14
2023-05-03,Store_C,191,137,81,22,33,4
2023-05-04,Store_C,181,144,72,92,66,41
2023-05-05,Store_C,57,187,42,17,17,47
2023-05-06,Store_C,289,40,140,63,32,2
2023-05-07,Store_C,60,157,32,33,39,33
2023-05-08,Store_C,215,51,116,17,52,47
2023-05-09,Store_C,281,94,128,59,77,23
2023-05-10,Store_C,70,106,35,84,9,31
2023-05-11,Store_C,132,44,147,61,54,26
2023-05-12,Store_C,246,86,121,90,10,13
2023-05-13,Store_C,58,38,115,67,8,8
2023-05-14,Store_C,56,86,49,62,55,8
2023-05-15,Store_C,257,89,26,69,46,37
2023-05-16,Store_C,244,71,31,35,16,28
2023-05-17,Store_C,55,165,68,28,55,47
2023-05-18,Store_C,134,157,23,37,16,43
2023-05-19,Store_C,282,87,145,22,5,29
2023-05-20,Store_C,238,81,97,68,51,32
2023-05-21,Store_C,154,35,148,16,24,27
2023-05-22,Store_C,241,173,147,15,66,1
2023-05-23,Store_C,232,174,58,40,71,30
2023-05-24,Store_C,220,121,136,82,44,48
2023-05-25,Store_C,194,138,61,40,33,43
2023-05-26,Store_C,273,49,121,10,53,12
2023-05-27,Store_C,273,120,136,63,73,13
2023-05-28,Store_C,264,91,93,65,24,47
2023-05-29,Store_C,275,153,106,45,27,13
2023-05-30,Store_C,171,166,118,81,26,40
2023-05-31,Store_C,67,88,118,94,71,3
2023-06-01,Store_C,290,108,134,77,40,23
2023-06-02,Store_C,50,45,32,35,28,8
2023-06-03,Store_C,246,126,48,40,66,22
2023-06-04,Store_C,294,42,24,34,77,31
2023-06-05,Store_C,122,148,95,79,16,40
2023-06-06,Store_C,271,169,120,24,55,37
2023-06-07,Store_C,121,90,41,58,42,24
2023-06-08,Store_C,109,154,105,70,75,11
2023-06-09,Store_C,294,162,113,30,48,29
2023-06-10,Store_C,80,77,148,52,68,45
2023-06-11,Store_C,90,192,128,29,30,7
2023-06-12,Store_C,285,165,120,43,46,17
2023-06-13,Store_C,138,193,132,32,10,48
2023-06-14,Store_C,235,56,98,36,8,42
2023-06-15,Store_C,193,57,66,34,69,0
2023-06-16,Store_C,101,36,70,35,13,5
2023-06-17,Store_C,103,56,110,42,69,40
2023-06-18,Store_C,274,79,102,69,35,10
2023-06-19,Store_C,206,138,115,67,75,18
2023-06-20,Store_C,245,137,79,14,40,6
2023-06-21,Store_C,250,187,46,74,68,34
2023-06-22,Store_C,205,93,124,35,48,13
2023-06-23,Store_C,77,82,87,39,70,49
2023-06-24,Store_C,170,142,47,98,69,37
2023-06-25,Store_C,145,117,23,72,51,26
2023-06-26,Store_C,287,195,77,53,74,21
2023-06-27,Store_C,219,164,109,67,40,19
2023-06-28,Store_C,92,118,78,44,17,32
2023-06-29,Store_C,141,180,87,42,66,3
2023-06-30,Store_C,159,150,83,61,20,45
2023-07-01,Store_C,271,175,55,19,18,14
2023-07-02,Store_C,214,54,140,40,32,43
2023-07-03,Store_C,109,147,40,31,77,11
2023-07-04,Store_C,59,163,43,84,76,6
2023-07-05,Store_C,167,63,72,34,11,47
2023-07-06,Store_C,125,51,42,47,21,39
2023-07-07,Store_C,171,119,139,59,54,14
2023-07-08,Store_C,255,70,87,51,58,20
2023-07-09,Store_C,81,103,101,22,60,39
2023-07-10,Store_C,124,177,138,14,64,2
2023-07-11,Store_C,218,36,38,27,50,32
2023-07-12,Store_C,65,69,143,53,30,47
2023-07-13,Store_C,121,187,129,56,18,34
2023-07-14,Store_C,89,159,35,81,25,28
2023-07-15,Store_C,192,171,92,69,57,41
2023-07-16,Store_C,119,105,132,31,56,26
2023-07-17,Store_C,204,76,55,29,53,38
2023-07-18,Store_C,234,176,127,27,37,13
2023-07-19,Store_C,117,113,79,22,17,35
2023-07-20,Store_C,214,36,74,23,12,28
2023-07-21,Store_C,272,96,67,70,7,14
2023-07-22,Store_C,103,123,28,24,67,8
2023-07-23,Store_C,232,92,60,60,31,31
2023-07-24,Store_C,99,199,91,14,60,15
2023-07-25,Store_C,149,144,118,99,75,43
2023-07-26,Store_C,224,115,42,22,58,34
2023-07-27,Store_C,251,70,31,80,72,47
2023-07-28,Store_C,122,110,83,47,45,42
2023-07-29,Store_C,194,145,49,46,77,28
2023-07-30,Store_C,253,73,33,24,43,39
2023-07-31,Store_C,101,50,37,63,22,4
2023-08-01,Store_C,90,157,72,89,61,21
2023-08-02,Store_C,223,105,134,38,17,33
2023-08-03,Store_C,112,52,140,23,69,3
2023-08-04,Store_C,62,116,31,31,32,19
2023-08-05,Store_C,213,86,78,67,17,32
2023-08-06,Store_C,177,160,96,32,30,21
2023-08-07,Store_C,279,49,108,18,52,27
2023-08-08,Store_C,260,92,120,36,50,30
2023-08-09,Store_C,266,122,137,18,39,12
2023-08-10,Store_C,67,99,136,92,54,8
2023-08-11,Store_C,192,85,43,92,78,20
2023-08-12,Store_C,110,155,122,50,13,42
2023-08-13,Store_C,64,48,128,23,78,1
2023-08-14,Store_C,188,78,36,20,55,43
2023-08-15,Store_C,135,38,91,66,71,3
2023-08-16,Store_C,149,190,38,77,40,27
2023-08-17,Store_C,248,38,39,81,7,6
2023-08-18,Store_C,102,102,32,32,35,48
2023-08-19,Store_C,165,142,149,47,17,3
2023-08-20,Store_C,149,129,148,72,49,9
2023-08-21,Store_C,204,80,67,25,45,20
2023-08-22,Store_C,151,64,27,66,48,43
2023-08-23,Store_C,257,89,59,48,43,48
2023-08-24,Store_C,292,165,101,92,11,4
2023-08-25,Store_C,194,156,37,58,9,47
2023-08-26,Store_C,229,149,44,44,33,49
2023-08-27,Store_C,124,39,105,32,31,13
2023-08-28,Store_C,86,193,93,95,53,36
2023-08-29,Store_C,51,71,48,38,54,3
2023-08-30,Store_C,177,60,84,87,13,33
2023-08-31,Store_C,111,144,54,33,50,34
2023-09-01,Store_C,210,171,59,37,74,32
2023-09-02,Store_C,158,133,118,45,23,3
2023-09-03,Store_C,158,97,43,88,37,11
2023-09-04,Store_C,225,88,93,32,17,32
2023-09-05,Store_C,213,46,145,98,9,13
2023-09-06,Store_C,171,30,28,27,40,8
2023-09-07,Store_C,229,175,35,98,37,34
2023-09-08,Store_C,242,183,88,58,21,14
2023-09-09,Store_C,269,90,148,91,29,41
2023-09-10,Store_C,274,47,129,21,26,25
2023-09-11,Store_C,239,94,135,31,55,36
2023-09-12,Store_C,289,167,22,68,15,21
2023-09-13,Store_C,258,169,77,57,37,24
2023-09-14,Store_C,298,82,73,64,55,40
2023-09-15,Store_C,214,122,106,89,55,49
2023-09-16,Store_C,97,145,46,83,76,44
2023-09-17,Store_C,233,178,37,30,65,28
2023-09-18,Store_C,78,123,121,84,19,16
2023-09-19,Store_C,93,64,44,90,60,46
2023-09-20,Store_C,298,179,27,60,27,15
2023-09-21,Store_C,160,145,132,35,32,3
2023-09-22,Store_C,173,178,23,52,74,10
2023-09-23,Store_C,293,168,46,28,64,19
2023-09-24,Store_C,83,151,88,18,63,39
2023-09-25,Store_C,114,72,42,27,67,13
2023-09-26,Store_C,88,112,40,91,68,48
2023-09-27,Store_C,299,66,134,56,14,3
2023-09-28,Store_C,230,73,129,31,78,32
2023-09-29,Store_C,170,121,90,41,15,8
2023-09-30,Store_C,101,123,115,81,9,10
2023-10-01,Store_C,124,109,56,11,22,3
2023-10-02,Store_C,234,77,90,64,10,12
2023-10-03,Store_C,164,152,58,96,52,33
2023-10-04,Store_C,299,78,122,82,12,45
2023-10-05,Store_C,105,187,62,81,77,10
2023-10-06,Store_C,153,139,141,15,78,20
2023-10-07,Store_C,225,155,122,43,63,49
2023-10-08,Store_C,106,167,58,58,17,31
2023-10-09,Store_C,101,98,55,95,29,23
2023-10-10,Store_C,226,99,26,15,72,17
2023-10-11,Store_C,256,138,113,79,28,7
2023-10-12,Store_C,82,65,139,65,60,25
2023-10-13,Store_C,68,189,92,20,10,46
2023-10-14,Store_C,250,162,100,35,5,45
2023-10-15,Store_C,114,167,70,57,57,48
2023-10-16,Store_C,92,79,109,19,14,5
2023-10-17,Store_C,141,168,61,51,8,10
2023-10-18,Store_C,114,94,24,48,12,14
2023-10-19,Store_C,295,50,30,71,72,41
2023-10-20,Store_C,195,176,109,49,66,0
2023-10-21,Store_C,158,150,23,27,13,26
2023-10-22,Store_C,242,155,22,44,15,43
2023-10-23,Store_C,159,185,56,10,50,22
2023-10-24,Store_C,206,149,114,66,42,18
2023-10-25,Store_C,98,65,65,11,56,46
2023-10-26,Store_C,88,67,111,66,26,9
2023-10-27,Store_C,52,186,79,42,50,20
2023-10-28,Store_C,68,121,105,10,20,10
2023-10-29,Store_C,247,65,67,28,5,38
2023-10-30,Store_C,151,61,26,73,63,0
2023-10-31,Store_C,162,158,83,38,65,23
2023-11-01,Store_C,135,36,132,79,55,23
2023-11-02,Store_C,55,174,103,34,61,16
2023-11-03,Store_C,99,191,117,82,17,22
2023-11-04,Store_C,260,190,129,82,44,31
2023-11-05,Store_C,132,97,118,53,59,36
2023-11-06,Store_C,194,35,116,64,33,10
2023-11-07,Store_C,71,114,96,64,47,47
2023-11-08,Store_C,123,161,98,60,22,22
2023-11-09,Store_C,54,100,46,44,71,35
2023-11-10,Store_C,242,45,26,95,79,33
2023-11-11,Store_C,143,135,109,89,57,6
2023-11-12,Store_C,107,49,97,74,7,22
2023-11-13,Store_C,220,48,42,44,74,44
2023-11-14,Store_C,121,42,55,18,40,36
2023-11-15,Store_C,107,130,120,86,50,13
2023-11-16,Store_C,111,178,128,41,49,33
2023-11-17,Store_C,147,171,80,88,30,15
2023-11-18,Store_C,208,68,66,48,43,41
2023-11-19,Store_C,54,100,52,58,62,35
2023-11-20,Store_C,263,123,127,77,47,31
2023-11-21,Store_C,85,86,135,65,71,26
2023-11-22,Store_C,72,80,78,66,53,28
2023-11-23,Store_C,61,47,132,76,23,9
2023-11-24,Store_C,286,32,91,38,73,22
2023-11-25,Store_C,260,181,97,20,67,7
2023-11-26,Store_C,250,54,67,60,72,41
2023-11-27,Store_C,297,50,96,82,19,7
2023-11-28,Store_C,184,46,66,28,49,22
2023-11-29,Store_C,103,63,100,26,52,31
2023-11-30,Store_C,168,89,146,62,65,40
2023-12-01,Store_C,124,54,120,67,62,13
2023-12-02,Store_C,289,191,35,49,54,3
2023-12-03,Store_C,168,184,67,43,72,15
2023-12-04,Store_C,120,99,43,14,59,31
2023-12-05,Store_C,264,111,109,48,74,41
2023-12-06,Store_C,127,193,41,93,17,10
2023-12-07,Store_C,294,141,72,11,37,8
2023-12-08,Store_C,141,60,134,97,35,7
2023-12-09,Store_C,88,136,101,69,50,47
2023-12-10,Store_C,157,47,112,27,61,41
2023-12-11,Store_C,126,43,142,63,27,36
2023-12-12,Store_C,105,179,140,34,34,42
2023-12-13,Store_C,72,41,107,70,8,37
2023-12-14,Store_C,53,102,43,96,42,14
2023-12-15,Store_C,142,184,73,55,26,32
2023-12-16,Store_C,157,148,23,26,13,21
2023-12-17,Store_C,121,76,121,18,62,39
2023-12-18,Store_C,238,73,83,36,71,9
2023-12-19,Store_C,278,51,30,46,12,22
2023-12-20,Store_C,67,198,107,76,47,12
2023-12-21,Store_C,60,35,142,81,5,26
2023-12-22,Store_C,88,110,84,59,78,46
2023-12-23,Store_C,140,45,101,89,74,18
2023-12-24,Store_C,198,37,139,63,55,9
2023-12-25,Store_C,53,153,61,97,74,8
2023-12-26,Store_C,248,106,67,16,44,22
2023-12-27,Store_C,244,60,98,34,31,12
2023-12-28,Store_C,226,196,39,67,28,39
2023-12-29,Store_C,266,91,100,99,34,7
2023-12-30,Store_C,193,58,101,20,53,15
2023-12-31,Store_C,283,168,47,28,70,2
